Troll Masters,Gausdal NOR,2001.01.05,1,"Edvardsen,R","Carlsen,Magnus",,,D12,"[['d4', 'Nf6'], ['Nf3', 'd5'], ['e3', 'Bf5'], ['c4', 'c6'], ['Nc3', 'e6'], ['Bd3', 'Bxd3'], ['Qxd3', 'Nbd7'], ['b3', 'Bd6\n'], ['O-O', 'O-O'], ['Bb2', 'Qe7'], ['Rad1', 'Rad8'], ['Rfe1', 'dxc4'], ['bxc4', 'e5'], ['dxe5', 'Nxe5'], ['Nxe5', 'Bxe5\n'], ['Qe2', 'Rxd1'], ['Rxd1', 'Rd8'], ['Rxd8+', 'Qxd8'], ['Qd1', 'Qxd1+'], ['Nxd1', 'Bxb2'], ['Nxb2', 'b5\n'], ['f3', 'Kf8'], ['Kf2', 'Ke7']]",1/2-1/2
Troll Masters,Gausdal NOR,2001.01.06,2,"Carlsen,Magnus","Brameld,A",,,B05,"[['e4', 'Nf6'], ['e5', 'Nd5'], ['d4', 'd6'], ['Nf3', 'Bg4'], ['Bc4', 'e6'], ['O-O', 'Nb6'], ['Be2', 'Be7'], ['h3', 'Bh5\n'], ['Bf4', 'Nc6'], ['c3', 'O-O'], ['Nbd2', 'd5'], ['b4', 'a5'], ['a3', 'Qd7'], ['Qc2', 'Bg6'], ['Bd3', 'Rfc8\n'], ['Rfb1', 'Bf8'], ['h4', 'Ne7'], ['g3', 'Qa4'], ['Ne1', 'Qxc2'], ['Bxc2', 'Bxc2'], ['Nxc2', 'Na4'], ['Rb3', 'b6\n'], ['Kf1', 'c5'], ['bxc5', 'bxc5'], ['dxc5', 'Rxc5'], ['Nb1', 'Rac8'], ['Be3', 'Rc4'], ['Bd4', 'Nc6'], ['Rb5', 'Nxd4\n'], ['Nxd4', 'Nxc3'], ['Nxc3', 'Rxd4'], ['Ne2', 'Ra4'], ['Ke1', 'Rxa3'], ['Rab1', 'Bb4+'], ['Kf1', 'Rd3']]",0-1
Troll Masters,Gausdal NOR,2001.01.07,3,"Carlsen,Magnus","Fant,G",,,C16,"[['e4', 'e6'], ['d4', 'd5'], ['Nc3', 'Bb4'], ['e5', 'Ne7'], ['a3', 'Bxc3+'], ['bxc3', 'b6'], ['Qg4', 'Nf5'], ['Bd3', 'h5\n'], ['Qh3', 'c5'], ['Bxf5', 'exf5'], ['Qg3', 'Kf8'], ['h4', 'Nc6'], ['Bg5', 'f6'], ['exf6', 'gxf6'], ['Be3', 'Qe7\n'], ['Ne2', 'Be6'], ['O-O', 'Kf7'], ['Nf4', 'Rag8'], ['Qf3', 'Qd7'], ['Rad1', 'c4'], ['Rfe1', 'Rg4'], ['g3', 'Kf8\n'], ['Nxe6+', 'Qxe6'], ['Bh6+', 'Kf7'], ['Rxe6', 'Kxe6'], ['Bf4', 'Ne7'], ['Re1+', 'Kd7'], ['Qe3', '']]",1-0
Troll Masters,Gausdal NOR,2001.01.08,4,"Tallaksen,G","Carlsen,Magnus",,,D35,"[['d4', 'd5'], ['c4', 'e6'], ['Nc3', 'Nf6'], ['e3', 'Be7'], ['Nf3', 'O-O'], ['Bd3', 'Nbd7'], ['e4', 'dxe4'], ['Nxe4', 'Nxe4\n'], ['Bxe4', 'Nf6'], ['Bc2', 'Bb4+'], ['Bd2', 'Bxd2+'], ['Qxd2', 'b6'], ['O-O', 'Bb7'], ['Ne5', 'Nd7'], ['Qd3', 'g6\n'], ['Nxd7', 'Qxd7'], ['b3', 'Rad8'], ['Rad1', 'c5'], ['dxc5', 'Qxd3'], ['Rxd3', 'Rxd3'], ['Bxd3', 'bxc5\n'], ['Rd1', 'Rd8'], ['f3', 'e5'], ['Kf2', 'e4'], ['Be2', 'Rxd1'], ['Bxd1', 'Kf8'], ['fxe4', 'Bxe4'], ['a3', 'a5\n'], ['g3', 'Ke7'], ['Ke3', '']]",1/2-1/2
Troll Masters,Gausdal NOR,2001.01.08,5,"Carlsen,Magnus","Nilssen,J",,,B32,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'e5'], ['Nb5', 'd6'], ['N1c3', 'a6'], ['Na3', 'b5'], ['Nd5', 'Nge7\n'], ['c4', 'Nd4'], ['cxb5', 'Nxd5'], ['exd5', 'Bd7'], ['Be3', 'axb5'], ['Bxd4', 'exd4'], ['Qxd4', 'Be7'], ['Nxb5', 'O-O\n'], ['Nc3', 'Bf6'], ['Qd2', 'Re8+'], ['Be2', 'Bxc3'], ['Qxc3', 'Bb5'], ['O-O', 'Rxe2'], ['Rfe1', 'Rxe1+\n'], ['Qxe1', 'Bc4']]",0-1
Troll Masters,Gausdal NOR,2001.01.09,6,"Grubert,C","Carlsen,Magnus",,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nxe5', 'd6'], ['Nf3', 'Nxe4'], ['d4', 'd5'], ['Bd3', 'Bd6'], ['O-O', 'O-O'], ['c4', 'c6\n'], ['Nc3', 'Nxc3'], ['bxc3', 'Bg4'], ['Rb1', 'b6'], ['cxd5', 'cxd5'], ['c4', 'Nc6'], ['cxd5', 'Nxd4'], ['Bxh7+', 'Kxh7\n'], ['Qxd4', 'Bxf3'], ['Qd3+', 'f5'], ['Qxf3', 'Be5'], ['Ba3', 'Bd6'], ['Bxd6', 'Qxd6'], ['Rbc1', 'g6'], ['Rc6', 'Qd7\n'], ['Rfc1', 'Rac8'], ['Qh3+', '']]",1-0
Troll Masters,Gausdal NOR,2001.01.10,7,"Carlsen,Magnus","Johansen,KR",,,B06,"[['e4', 'g6'], ['d4', 'Bg7'], ['Nc3', 'd6'], ['f4', 'c5'], ['dxc5', 'Qa5'], ['cxd6', 'Bxc3+'], ['bxc3', 'Qxc3+'], ['Bd2', 'Qd4\n'], ['Bd3', 'Qxd6'], ['Bc3', 'f6'], ['Nf3', 'Nc6'], ['Bd2', 'Qc5'], ['Qe2', 'Nh6'], ['h3', 'O-O'], ['Be3', 'Qc3+\n'], ['Kf2', 'Nf7'], ['Rhd1', 'e5'], ['Bc4', 'Qa5'], ['Kg1', 'Kg7'], ['Rab1', 'Qc7'], ['Bc5', 'Re8'], ['Bxf7', 'Qxf7\n'], ['fxe5', 'fxe5'], ['Ng5', 'Qxa2'], ['Qf2', 'Nd8'], ['Rf1', 'Qa6'], ['Be7', 'Be6'], ['Qf6+', 'Kg8'], ['Bf8', 'Qxf1+\n'], ['Rxf1', '']]",1-0
Troll Masters,Gausdal NOR,2001.01.11,8,"Sorensen,H","Carlsen,Magnus",,,D48,"[['d4', 'd5'], ['c4', 'c6'], ['Nc3', 'Nf6'], ['Nf3', 'e6'], ['e3', 'Nbd7'], ['Bd3', 'dxc4'], ['Bxc4', 'b5'], ['Bd3', 'a6\n'], ['a4', 'Bb7'], ['O-O', 'b4'], ['Ne4', 'Nxe4'], ['Bxe4', 'Nf6'], ['Nd2', 'Nxe4'], ['Nxe4', 'Qd5'], ['f3', 'f5\n'], ['Nf2', 'Rd8'], ['b3', 'c5'], ['Bb2', 'cxd4'], ['Bxd4', 'e5'], ['Bb6', 'Rd6'], ['a5', 'Qe6'], ['Qc2', 'Be7\n'], ['Qc4', 'Qxc4'], ['bxc4', 'Kf7'], ['Rfc1', 'Rc8'], ['Rab1', 'Ke6'], ['c5', 'Rd2'], ['Rxb4', 'Bc6'], ['Rb3', 'Bb5\n'], ['Rbc3', 'Rc6'], ['e4', 'f4'], ['Rd1', 'Rxd1+'], ['Nxd1', 'Ba4'], ['Nb2', 'Bb5'], ['Kf2', 'Bf8'], ['g3', 'Be7\n'], ['Rc2', 'g6'], ['Ke1', 'Kd7'], ['Kd2', 'Ke6'], ['Nd3', 'Bg5'], ['g4', 'Be7'], ['Nb4', 'Rc8'], ['Nd5', 'Kd7\n'], ['Kc1', 'Ba4'], ['Rc4', 'Bb5'], ['Rc2', 'Ba4'], ['Rc3', 'Bb5'], ['Kd2', 'Bh4'], ['Rc1', 'Bf2'], ['c6+', '']]",1-0
Troll Masters,Gausdal NOR,2001.01.12,9,"Carlsen,Magnus","Moen,A",,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['Nxe5', 'd6'], ['Nf3', 'Nxe4'], ['d4', 'd5'], ['Bd3', 'Nc6'], ['O-O', 'Be7'], ['c3', 'Bg4\n'], ['Nbd2', 'Nxd2'], ['Bxd2', 'O-O'], ['Bf4', 'Bd6'], ['Bxd6', 'cxd6'], ['Re1', 'Qf6'], ['Bc2', 'Na5'], ['Bb3', 'Nc4\n'], ['Bxc4', 'dxc4'], ['Qe2', 'b5'], ['Qe4', 'Bxf3'], ['Qxf3', 'Qxf3'], ['gxf3', 'Rfe8'], ['Kf1', 'g5'], ['Rxe8+', 'Rxe8\n'], ['Re1', 'Rxe1+'], ['Kxe1', 'Kg7'], ['Kf1', 'Kf6'], ['Ke2', 'Kf5'], ['Ke3', 'd5'], ['f4', 'g4'], ['f3', 'h5']]",0-1
Open NOR-ch,Oslo NOR,2001.04.07,1,"Hagberg,Oivind","Carlsen,M",,,C42,"[['e4', 'e5'], ['Nf3', 'Nf6'], ['d3', 'd6'], ['c3', 'g6'], ['Bg5', 'Bg7'], ['Be2', 'O-O'], ['d4', 'h6'], ['Bxf6', 'Qxf6\n'], ['dxe5', 'dxe5'], ['O-O', 'Nd7'], ['Nbd2', 'Nc5'], ['Qc2', 'Bg4'], ['Rfe1', 'Rfe8'], ['b4', 'Ne6'], ['h3', 'Bxf3\n'], ['Nxf3', 'Nf4'], ['Bc4', 'Nxh3+'], ['gxh3', 'Qxf3'], ['Re3', 'Qh5'], ['Qb3', 'Rf8'], ['Rd1', 'Qg5+'], ['Rg3', 'Qf6\n'], ['Rdd3', 'g5'], ['Rgf3', 'Qe7'], ['Rf5', 'Kh8'], ['Bxf7', 'Rad8'], ['Rdf3', 'Rd6'], ['Kf1', 'Qd8'], ['Bh5', 'Rxf5\n'], ['Rxf5', 'Rc6'], ['Rf3', 'Rd6'], ['Rf5', 'Rd2'], ['Rf7', 'Qd3+'], ['Kg2', 'Qxe4+'], ['Bf3', 'Qh4'], ['Bxb7', 'g4\n'], ['Qe6', 'Qxh3+'], ['Kg1', 'Rd1+']]",0-1
