WYb10,Heraklio GRE,2004.11.04,1,"Kieu,Marc Andre",Yu Yangyi,,,B33,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'e5'], ['Ndb5', 'd6'], ['Bg5', 'a6'], ['Na3', 'b5\n'], ['Nd5', 'Qa5+'], ['Bd2', 'Qd8'], ['Bg5', 'Be7'], ['Bxf6', 'Bxf6'], ['c3', 'O-O'], ['Be2', 'Bg5'], ['Nc2', 'Ne7\n'], ['Nce3', 'Be6'], ['Nxe7+', 'Qxe7'], ['Nd5', 'Qb7'], ['h4', 'Bh6'], ['g4', 'Bf4'], ['Nxf4', 'exf4'], ['Bf3', 'Rae8\n'], ['Qxd6', 'Bxg4'], ['Bxg4', 'Qxe4+'], ['Kd2', 'Rd8'], ['Bd7', 'Qb7'], ['Qxf4', 'Qxd7+'], ['Kc2', 'Qd3+\n'], ['Kb3', 'Qd5+'], ['Ka3', 'a5'], ['b3', 'Rfe8'], ['Rhe1', 'a4'], ['Rxe8+', 'Rxe8'], ['bxa4', 'bxa4'], ['Qd4', 'Qc6\n'], ['Rg1', 'g6'], ['Rg5', 'Re4'], ['Rc5', 'Rxd4'], ['Rxc6', 'Rxh4'], ['c4', 'Rf4'], ['Kxa4', 'Rxf2'], ['Kb3', 'h5\n'], ['c5', 'Rf1'], ['Rd6', 'h4'], ['Rd3', 'Rc1'], ['Kb4', 'g5'], ['Rh3', 'Kf8'], ['Kb5', 'Ke7'], ['c6', 'Kd8\n'], ['Kb6', 'Rb1+'], ['Kc5', 'Kc7'], ['Rf3', 'Rc1+'], ['Kb5', 'Kd6'], ['Rd3+', 'Ke5'], ['Kb6', 'g4'], ['Kb7', 'h3\n'], ['c7', 'h2'], ['Rd1', 'Rxd1'], ['c8=Q', 'h1=Q+'], ['Ka7', 'Qg1+'], ['Kb7', 'Rb1+'], ['Ka8', 'Qg2+']]",0-1
WYb10,Heraklio GRE,2004.11.05,2,Yu Yangyi,"Gouliaros Antoniadis,Alexandros",,,B33,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'e5'], ['Ndb5', 'd6'], ['Bg5', 'a6'], ['Na3', 'b5\n'], ['Bxf6', 'gxf6'], ['Nd5', 'f5'], ['Bd3', 'Be6'], ['O-O', 'Bg7'], ['c4', 'b4'], ['Nc2', 'a5'], ['exf5', 'Bxd5\n'], ['cxd5', 'Ne7'], ['Ne3', 'a4'], ['Qg4', 'Rg8'], ['Qxb4', 'a3'], ['bxa3', 'Kf8'], ['Rab1', 'Bh8'], ['Be4', 'f6\n'], ['Rfc1', 'Kf7'], ['Nc4', 'Nc8'], ['Qb7+', 'Ne7'], ['Rb6', 'Rg4'], ['Nxd6+', 'Kf8'], ['Rc7', 'Nxf5'], ['Bxf5', 'Rd4\n'], ['Rf7+', 'Kg8'], ['Bxh7+', '']]",1-0
WYb10,Heraklio GRE,2004.11.06,3,"Laurusas,Tomas",Yu Yangyi,,,B22,"[['e4', 'c5'], ['c3', 'Nf6'], ['e5', 'Nd5'], ['d4', 'cxd4'], ['Qxd4', 'e6'], ['Bc4', 'Nc6'], ['Qe4', 'Nb6'], ['Bb3', 'd5\n'], ['Qe2', 'Bd7'], ['Nf3', 'a6'], ['Be3', 'Na5'], ['Nbd2', 'Rc8'], ['O-O', 'Bb5'], ['Qd1', 'Bxf1'], ['Qxf1', 'Nbc4\n'], ['Nxc4', 'Nxc4'], ['Bxc4', 'Rxc4'], ['Rd1', 'Qc7'], ['Qd3', 'Be7'], ['h3', 'O-O'], ['Rd2', 'h6'], ['Rd1', 'b5\n'], ['a3', 'Qb7'], ['Bd4', 'Rcc8'], ['Re1', 'a5'], ['Re3', 'b4'], ['axb4', 'axb4'], ['cxb4', 'Qxb4'], ['Bc3', 'Qc4\n'], ['Qd2', 'Bc5'], ['Rd3', 'Rfd8'], ['Nd4', 'Bxd4'], ['Rxd4', 'Qa2'], ['Rg4', 'Rc4'], ['Rg3', 'Kh8'], ['Qe2', 'Qb1+\n'], ['Kh2', 'Qe4'], ['Qh5', 'Qf4'], ['Qe2', 'Re4'], ['Qc2', 'Rc8'], ['f3', 'Rxe5'], ['Bxe5', 'Qxg3+'], ['Kxg3', 'Rxc2\n'], ['b4', 'f6'], ['Bd4', 'e5'], ['Bc5', 'd4'], ['f4', 'd3'], ['Be3', 'e4'], ['b5', 'd2'], ['Bxd2', 'Rxd2'], ['b6', 'Rb2\n'], ['f5', 'Rxb6'], ['Kf4', 'Rb4'], ['g4', 'g5+'], ['fxg6', 'Kg7'], ['h4', 'Kxg6'], ['h5+', 'Kf7'], ['g5', 'fxg5+\n'], ['Ke3', 'Ke6'], ['Ke2', 'Kf5']]",0-1
WYb10,Heraklio GRE,2004.11.06,4,Yu Yangyi,"Moussard,J",,,B07,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'Nbd7'], ['Be3', 'e5'], ['f3', 'Be7'], ['Qd2', 'O-O'], ['g4', 'exd4'], ['Bxd4', 'Ne5\n'], ['O-O-O', 'Be6'], ['g5', 'Nfd7'], ['f4', 'Nc4'], ['Bxc4', 'Bxc4'], ['Bxg7', 'Kxg7'], ['Qd4+', 'Ne5'], ['fxe5', 'Bxg5+\n'], ['Kb1', 'Be6'], ['exd6+', 'Qf6'], ['e5', 'Qf4'], ['Nge2', 'Qxd4'], ['Nxd4', 'c6'], ['Rhg1', 'Kh6'], ['Ne4', 'Bf4\n'], ['Nxe6', 'fxe6'], ['Nf6', 'Bg5'], ['Rxg5', 'Kxg5'], ['Nxh7+', 'Kh4'], ['Nxf8', 'Rxf8'], ['c4', 'Kh3\n'], ['Rd2', 'Re8'], ['Kc2', 'Kg4'], ['Rf2', 'Kg5'], ['Rf6', 'a5'], ['Rxe6', '']]",1-0
WYb10,Heraklio GRE,2004.11.07,5,"Swiercz,D",Yu Yangyi,,,D46,"[['d4', 'd5'], ['c4', 'c6'], ['Nf3', 'Nf6'], ['Qc2', 'e6'], ['Nc3', 'Nbd7'], ['e3', 'Bd6'], ['Bd3', 'O-O'], ['O-O', 'e5\n'], ['cxd5', 'cxd5'], ['dxe5', 'Nxe5'], ['Nxe5', 'Bxe5'], ['h3', 'Be6'], ['Bd2', 'Rc8'], ['Qd1', 'Bb8'], ['Nb5', 'a6\n'], ['Nd4', 'Qd6'], ['f4', 'Ne4'], ['Qe1', 'Rfe8'], ['Bb4', 'Qb6'], ['Bxe4', 'dxe4'], ['Nxe6', 'Qxe6'], ['Bc3', 'Red8\n'], ['Rd1', 'f5'], ['Qh4', 'Bc7'], ['Qg5', 'Qg6'], ['Rxd8+', 'Rxd8'], ['Qe7', 'Qf7'], ['Qc5', 'Rd5'], ['Qc4', 'Rd7\n'], ['Qxf7+', 'Kxf7'], ['Bd4', 'Ba5'], ['Rc1', 'Rc7'], ['Rxc7+', 'Bxc7'], ['Kf2', 'g6'], ['Ke2', 'Ke6'], ['Kd2', 'Kd5\n'], ['b3', 'Bxf4'], ['Bg7', 'Be5'], ['Bf8', 'b5'], ['Bh6', 'Bf6'], ['Ke2', 'Ke6'], ['Bf8', 'g5'], ['g3', 'Be7\n'], ['Bg7', 'Kd5'], ['Bb2', 'a5'], ['Bc3', 'a4'], ['Ke1', 'Bd6'], ['Kf2', 'Ke6'], ['Bd2', 'h5'], ['Kg2', 'Bc5\n'], ['h4', 'gxh4'], ['gxh4', 'Be7'], ['Kh3', 'Kd5'], ['Kg3', 'Bd6+'], ['Kf2', 'a3'], ['Kg2', 'f4'], ['exf4', 'Kd4\n'], ['Kf2', 'Kd3'], ['Be3', 'Be7'], ['Bc1', 'Bxh4+'], ['Kg2', 'b4'], ['f5', 'e3'], ['Bxe3', 'Kxe3'], ['Kh3', 'Bf6\n'], ['Kg2', 'Kd2']]",0-1
WYb10,Heraklio GRE,2004.11.08,6,Yu Yangyi,"Aghasaryan,Robert",,,B86,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'd6'], ['Bc4', 'a6'], ['Bb3', 'Nbd7'], ['f4', 'Nc5\n'], ['e5', 'dxe5'], ['fxe5', 'Nxb3'], ['axb3', 'Nd5'], ['O-O', 'Bc5'], ['Ne4', 'Be7'], ['Qf3', 'O-O'], ['c3', 'Qc7\n'], ['Qg3', 'Kh8'], ['Bg5', 'Bc5'], ['Kh1', 'Ne7'], ['Nb5', 'Qc6'], ['Nxc5', 'Qxc5'], ['Nd6', 'Nf5'], ['Rxf5', '']]",1-0
WYb10,Heraklio GRE,2004.11.10,7,Chen Peng,Yu Yangyi,,,B31,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['Bb5', 'g6'], ['Bxc6', 'dxc6'], ['d3', 'Bg7'], ['h3', 'Nf6'], ['Nc3', 'Nd7'], ['Be3', 'e5\n'], ['Qd2', 'Qe7'], ['Bh6', 'Bxh6'], ['Qxh6', 'b6'], ['a3', 'Bb7'], ['Nd2', 'f6'], ['Nc4', 'Ba6'], ['Ne3', 'Qf8\n'], ['Qh4', 'Qg7'], ['g3', 'O-O'], ['f4', 'Rfe8'], ['f5', 'g5'], ['Qh5', 'Qf7'], ['Qh6', 'Qg7'], ['Qh5', 'Qf7\n'], ['Qxf7+', 'Kxf7'], ['h4', 'Rh8'], ['hxg5', 'fxg5'], ['Rh6', 'Nf6'], ['Kf2', 'Rad8'], ['Kf3', 'c4'], ['dxc4', 'Rd2\n'], ['Rah1', 'Kg7'], ['b3', 'Bc8'], ['Nb1', 'Rd4'], ['Nc3', 'Rd2'], ['Ncd1', 'g4+'], ['Nxg4', 'Nxg4'], ['Kxg4', 'Rxd1\n'], ['Rxh7+', 'Rxh7'], ['Rxd1', 'Rh8'], ['Kg5', 'Kf7'], ['Rd6', 'Rg8+'], ['Kh4', 'c5'], ['g4', 'Rh8+'], ['Kg3', 'Ke7\n'], ['Rd5', 'Kf6'], ['Rd6+', 'Ke7'], ['Rc6', 'Bd7'], ['Rg6', 'Kf7'], ['Rd6', 'Bc8'], ['g5', 'Re8'], ['Rh6', 'Rg8\n'], ['g6+', 'Kf6'], ['Rh7', 'Rg7'], ['Rh8', 'Bb7'], ['Kf3', 'a6'], ['Ke3', 'Rd7'], ['Rf8+', 'Kg7'], ['Re8', 'Bc6\n'], ['Rxe5', 'Rc7'], ['Kf4', 'Rc8'], ['Re7+', 'Kg8'], ['Ke5', 'Re8'], ['Rxe8+', 'Bxe8'], ['Kd6', 'Kf8']]",1-0
WYb10,Heraklio GRE,2004.11.10,8,Yu Yangyi,"Mirzaei,Saleh",,,B33,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'Nf6'], ['Nc3', 'e5'], ['Ndb5', 'd6'], ['Bg5', 'a6'], ['Na3', 'b5\n'], ['Bxf6', 'gxf6'], ['Nd5', 'Bg7'], ['Bd3', 'O-O'], ['O-O', 'Ne7'], ['Nxe7+', 'Qxe7'], ['c4', 'f5'], ['exf5', 'e4\n'], ['f6', 'Bxf6'], ['Re1', 'Bf5'], ['Bxe4', 'Bxe4'], ['Qg4+', 'Kh8'], ['Rxe4', 'Qb7'], ['Qf5', 'Bxb2'], ['Rb1', 'Rae8\n'], ['Rh4', 'f6'], ['Nc2', 'Re5'], ['Qd3', 'bxc4'], ['Rxc4', 'Rfe8'], ['Ne3', 'Qb5'], ['a4', 'Qb6'], ['Qd2', 'Bc3\n'], ['Qc2', 'Rxe3'], ['fxe3', 'Qxe3+'], ['Qf2', 'Qd3'], ['Qf1', 'Qe3+'], ['Kh1', 'd5'], ['Rf4', 'Be5'], ['Rf3', 'Qe4\n'], ['Re1', 'Qxa4'], ['Rh3', 'Qd7'], ['Qxa6', 'd4'], ['Qd3', 'Rc8'], ['Qe4', 'Rc3'], ['Rd3', 'Qb5'], ['Red1', 'Rxd3\n'], ['Qxd3', 'Qxd3'], ['Rxd3', 'Kg7'], ['g3', 'Kg6'], ['Kg2', 'h5'], ['h3', 'Kg5'], ['Kf3', '']]",1-0
WYb10,Heraklio GRE,2004.11.11,9,"Song,R",Yu Yangyi,,,C56,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['d4', 'exd4'], ['Bc4', 'Nf6'], ['e5', 'Ng4'], ['Qe2', 'Qe7'], ['Bf4', 'f6'], ['exf6', 'Nxf6\n'], ['O-O', 'Qxe2'], ['Bxe2', 'd6'], ['Nbd2', 'Bf5'], ['Bb5', 'Nd5'], ['Nxd4', 'Bd7'], ['Rfe1+', 'Be7'], ['Bxc6', 'bxc6\n'], ['Bg5', 'Kf7'], ['Bxe7', 'Nxe7'], ['Ne4', 'h6'], ['Rad1', 'Nf5'], ['Ng3', 'Nxd4'], ['Rxd4', 'Rhe8'], ['Kf1', 'c5\n'], ['Rf4+', 'Kg6'], ['Rfe4', 'a5'], ['f3', 'Rxe4'], ['Rxe4', 'Kf7'], ['Ke2', 'Rb8'], ['b3', 'a4'], ['Kd2', 'axb3\n'], ['axb3', 'g5'], ['Kc3', 'Ra8'], ['Kb2', 'Re8'], ['Rxe8', 'Bxe8'], ['Nf5', 'h5'], ['Ne3', 'Ke6'], ['Kc3', 'Ke5\n'], ['Kd2', 'Bf7'], ['Nf1', 'Be6'], ['Ng3', 'h4'], ['Ne2', 'd5'], ['g3', 'hxg3'], ['hxg3', 'Kf5'], ['Kd3', '']]",1/2-1/2
WYb10,Heraklio GRE,2004.11.12,10,Yu Yangyi,"Zhao,P",,,B43,"[['e4', 'c5'], ['Nf3', 'e6'], ['d4', 'cxd4'], ['Nxd4', 'a6'], ['Bd3', 'Qc7'], ['O-O', 'Nf6'], ['Kh1', 'Nc6'], ['Nxc6', 'dxc6\n'], ['f4', 'e5'], ['Nc3', 'Bd6'], ['f5', 'h5'], ['a4', 'b6'], ['Qf3', 'Bb7'], ['Be3', 'b5'], ['axb5', 'cxb5'], ['Nd5', 'Bxd5\n'], ['exd5', 'Qb7'], ['Bg5', 'Rc8'], ['Qe2', 'Kf8'], ['c4', 'e4'], ['Bxe4', 'Re8'], ['Bxf6', 'gxf6'], ['cxb5', 'Qxb5\n'], ['Qxb5', 'axb5'], ['Bd3', 'b4'], ['Ra6', 'Rd8'], ['b3', 'Kg7'], ['Re1', 'Be5'], ['Bc4', 'Ra8'], ['Rb6', 'Rhb8\n'], ['Rc6', 'Rc8'], ['g3', 'Rxc6'], ['dxc6', 'Rc8'], ['Bb5', 'Rc7'], ['Kg2', 'Kf8'], ['Re4', 'Bd6'], ['Rh4', 'Kg7\n'], ['Rxh5', 'Ra7'], ['Ba4', 'Ra5'], ['Rh4', 'Rc5'], ['Rc4', 'Rxc4'], ['bxc4', 'Kf8'], ['h4', 'b3'], ['Bxb3', 'Ke8\n'], ['Kf3', 'Kd8'], ['c5', 'Bxc5'], ['Bxf7', 'Kc7'], ['Be8', 'Bf8'], ['g4', 'Bh6'], ['Bd7', 'Kd6'], ['Ke4', 'Bc1\n'], ['Kf3', 'Bh6'], ['g5', 'fxg5'], ['hxg5', 'Bxg5'], ['Kg4', 'Bd8'], ['Kh5', 'Ke7'], ['Kg6', 'Kf8'], ['f6', 'Bc7\n'], ['Kf5', 'Kf7'], ['Be6+', 'Ke8']]",1-0
