Wch U20 Girls,Calicut,1998.11.17,1,"Koneru, Humpy","Henziques, Sofia",,,A07,"[['Nf3', 'd5'], ['g3', 'Nf6'], ['Bg2', 'Bg4'], ['c4', 'e6'], ['Qb3', 'b6'], ['Nc3', 'c6'], ['Ne5', 'Bf5'], ['Qa4', 'Qc7\n'], ['d4', 'Bd6'], ['cxd5', 'exd5'], ['Bf4', 'O-O'], ['Rc1', 'b5'], ['Qb3', 'Qb6'], ['O-O', 'Bxe5'], ['Bxe5', 'Nbd7\n'], ['Bd6', 'Rfe8'], ['e3', 'Ne4'], ['Nxe4', 'Bxe4'], ['Bh3', 'Qb7'], ['a4', 'a6'], ['Rc3', 'Nb6'], ['a5', 'Nc4\n'], ['Qb4', 'Rad8'], ['Bc5', 'f6'], ['Rcc1', 'Qc7'], ['Ra1', 'Bg6'], ['b3', 'Nb2'], ['Bb6', 'Qf7'], ['Bxd8', 'Rxd8']]",1-0
Wch U20 Girls,Calicut,1998.11.18,2,"Koneru, Humpy",Xu Yuanyuan,,,A08,"[['Nf3', 'Nf6'], ['g3', 'c5'], ['Bg2', 'd5'], ['O-O', 'g6'], ['c4', 'd4'], ['d3', 'Bg7'], ['a3', 'a5'], ['Bf4', 'O-O'], ['Bxb8', 'Rxb8\n'], ['b4', 'axb4'], ['axb4', 'cxb4'], ['Qb3', 'Qd6'], ['Ra4', 'b5'], ['cxb5', 'Rxb5'], ['Na3', 'Be6'], ['Qb2', 'Rb6\n'], ['Nc2', 'Nd5'], ['Re1', 'Bd7'], ['Ra5', 'Nc3'], ['Nd2', 'b3'], ['Nc4', 'bxc2'], ['Qxb6', 'Qxb6'], ['Nxb6', 'Be6\n'], ['Raa1', 'Rb8'], ['Na4', 'Nxa4'], ['Rxa4', 'Rb1'], ['Ra1', 'Ba2'], ['Kf1', 'Bf8']]",0-1
Wch U20 Girls,Calicut,1998.11.19,3,"Jackova, Jana","Koneru, Humpy",,,B08,"[['e4', 'd6'], ['d4', 'Nf6'], ['Nc3', 'g6'], ['Nf3', 'Bg7'], ['Bf4', 'O-O'], ['Qd2', 'Bg4'], ['Be2', 'Nc6'], ['d5', 'Bxf3\n'], ['Bxf3', 'Ne5'], ['Be2', 'c6'], ['O-O', 'Ned7'], ['Rfe1', 'Nc5'], ['Bf1', 'Qb6'], ['Rab1', 'Rfe8'], ['b4', 'Ncd7\n'], ['Na4', 'Qd8'], ['c4', 'Nb6'], ['Nb2', 'cxd5'], ['exd5', 'Qd7'], ['Bd3', 'Rac8'], ['h3', 'Nh5'], ['Be3', 'Bxb2\n'], ['Bxb6', 'axb6'], ['Rxb2', 'e5'], ['dxe6', 'Rxe6'], ['Rxe6', 'fxe6'], ['Be2', 'Ng7'], ['Qd4', 'Qc7'], ['Rd2', 'Nf5\n'], ['Qe4', 'Kf7'], ['h4', 'Re8'], ['h5', 'e5'], ['Bd3', 'Kg7'], ['Qg4', 'Rf8'], ['Qg5', 'Qd8'], ['Qg4', 'Qc7\n'], ['Rd1', 'Rf6'], ['Re1', 'Nd4'], ['Qg3', 'Qf7'], ['c5', 'bxc5'], ['bxc5', 'dxc5'], ['Qxe5', 'b6'], ['Bc4', 'Qxc4\n'], ['h6+', 'Kxh6'], ['Qxf6', 'Ne2+'], ['Kh2', 'Qf4+'], ['Qxf4+', 'Nxf4'], ['Rd1', 'b5'], ['g3', 'Ne6'], ['Rd6', 'Ng5\n'], ['Rd5', 'Ne4'], ['f3', 'Nc3'], ['Rxc5', 'Na4'], ['Rc6', '']]",1-0
Wch U20 Girls,Calicut,1998.11.20,4,"Yuette, Erwee","Koneru, Humpy",,,A35,"[['d4', 'Nf6'], ['Nf3', 'g6'], ['e3', 'Bg7'], ['c4', 'O-O'], ['Nc3', 'd5'], ['Be2', 'c5'], ['O-O', 'cxd4'], ['Nxd4', 'Nc6\n'], ['Nxc6', 'bxc6'], ['cxd5', 'cxd5'], ['Bf3', 'Bb7'], ['Rb1', 'Rc8'], ['Bd2', 'e5'], ['Re1', 'Qd7'], ['g3', 'Rfe8\n'], ['Bg2', 'd4'], ['exd4', 'exd4'], ['Rxe8+', 'Rxe8'], ['Ne2', 'Bxg2'], ['Kxg2', 'Ng4'], ['Nf4', 'Qb7+\n'], ['Qf3', 'Qxf3+'], ['Kxf3', 'Nxh2+'], ['Kg2', 'Ng4'], ['Re1', 'Rb8'], ['b3', 'Ne5'], ['Rc1', 'Bh6'], ['Rc7', 'a6\n'], ['Re7', 'Nc6'], ['Rc7', 'Nb4'], ['Bxb4', 'Bxf4'], ['Rc4', 'Be5'], ['f4', 'Bf6'], ['Bd2', 'Rb6'], ['Kf3', 'h5\n'], ['Rc7', 'Re6'], ['Rc4', 'Kg7'], ['Rc7', 'Kf8'], ['Rc4', 'Ke7'], ['Rc7+', 'Ke8'], ['Kf2', 'd3'], ['Be3', 'Bd4']]",0-1
Wch U20 Girls,Calicut,1998.11.21,5,"Koneru, Humpy","Meenakshi, S.",,,D34,"[['g3', 'd5'], ['Bg2', 'c5'], ['Nf3', 'Nc6'], ['d4', 'e6'], ['O-O', 'Nf6'], ['c4', 'cxd4'], ['cxd5', 'exd5'], ['Nxd4', 'Be7\n'], ['Nc3', 'O-O'], ['Bf4', 'Be6'], ['Rc1', 'Rc8'], ['Qd2', 'Na5'], ['Nxe6', 'fxe6'], ['Bh3', 'Rc6'], ['Qd3', 'Nh5\n'], ['e3', 'Bf6'], ['Qe2', 'g6'], ['Nb5', 'e5'], ['Bh6', 'Bg7'], ['Bxg7', 'Nxg7'], ['Nxa7', 'Rxc1'], ['Rxc1', 'Nc4\n'], ['Nb5', 'e4'], ['Nc3', 'Ne5'], ['Qb5', 'Nf3+'], ['Kg2', 'Ng5'], ['Bg4', 'h5'], ['Bd1', 'd4'], ['Qc4+', 'Kh7\n'], ['Qxd4', 'Qc8'], ['g4', 'hxg4'], ['Qe5', 'Nf3'], ['Qxe4', 'Qc7'], ['Bxf3', 'gxf3+'], ['Kh1', 'Rf5'], ['Rg1', 'Qd8\n'], ['Qg4', 'g5'], ['Ne4', 'Kg8'], ['Nxg5', 'Qf6'], ['Ne6', 'Kf7'], ['Nxg7', '']]",1-0
Wch U20 Girls,Calicut,1998.11.22,6,"Koneru, Humpy",Le Thi Phuong Lien,,,E69,"[['c4', 'Nf6'], ['Nf3', 'g6'], ['g3', 'Bg7'], ['Bg2', 'O-O'], ['O-O', 'd6'], ['d4', 'c6'], ['Nc3', 'Qc7'], ['e4', 'e5'], ['h3', 'Nbd7\n'], ['Be3', 'b6'], ['Qa4', 'Bb7'], ['Rad1', 'Rfe8'], ['Rfe1', 'a6'], ['Qc2', 'b5'], ['dxe5', 'dxe5'], ['c5', 'b4\n'], ['Nb1', 'a5'], ['a4', 'Ba6'], ['Nbd2', 'Bf8'], ['Nb3', 'h6'], ['Bf1', 'Bxf1'], ['Rxf1', 'Red8'], ['Nfd2', 'Ne8\n'], ['Nc4', 'Ng7'], ['Bxh6', 'Nxc5'], ['Rxd8', 'Rxd8'], ['Ncxa5', 'Nxa4'], ['Qxc6', 'Qxc6'], ['Nxc6', 'Rd6\n'], ['Nxe5', 'Nxb2'], ['Rb1', 'Nd3'], ['Nc4', 'Re6'], ['f3', 'Rc6'], ['Nba5', 'Ra6'], ['Kf1', 'Ne5'], ['Nxe5', 'Rxa5\n'], ['Nc6', 'Rh5'], ['Bxg7', 'Kxg7'], ['h4', 'g5'], ['Nxb4', 'gxh4'], ['Nd5', 'hxg3'], ['Kg2', 'Bd6'], ['f4', 'Rh2+\n'], ['Kxg3', 'Rd2'], ['Kg4', 'Bc5'], ['Kf5', 'Ra2'], ['e5', 'Ra7'], ['Nf6', 'Ra6'], ['Rh1', 'Be7'], ['Rg1+', '']]",1-0
Wch U20 Girls,Calicut,1998.11.24,7,"Shah, Pallavi G","Koneru, Humpy",,,B14,"[['e4', 'c6'], ['d4', 'd5'], ['exd5', 'cxd5'], ['c4', 'Nf6'], ['Nc3', 'e6'], ['Nf3', 'Bb4'], ['cxd5', 'Nxd5'], ['Bd2', 'O-O\n'], ['Bd3', 'Nc6'], ['O-O', 'Be7'], ['Rc1', 'Ndb4'], ['Bb1', 'Nxd4'], ['Nxd4', 'Qxd4'], ['Nb5', 'Qb6'], ['Nc7', 'Rb8\n'], ['Bxh7+', 'Kxh7'], ['Qh5+', 'Kg8'], ['Be3', 'g6'], ['Qh6', 'Qa5'], ['Bd4', 'e5'], ['Rc5', 'Bxc5'], ['Nd5', 'Nxd5\n'], ['Bxe5', 'f6'], ['Qxg6+', 'Kh8'], ['Qh6+', 'Kg8'], ['Qg6+', 'Kh8'], ['Qh6+', 'Kg8'], ['Qg6+', '']]",1/2-1/2
Wch U20 Girls,Calicut,1998.11.25,8,"Krush, Irina","Koneru, Humpy",,,E12,"[['d4', 'Nf6'], ['Nf3', 'b6'], ['c4', 'e6'], ['a3', 'Ba6'], ['Qa4', 'c5'], ['dxc5', 'bxc5'], ['Nc3', 'Bb7'], ['Bg5', 'Be7\n'], ['e3', 'O-O'], ['Be2', 'h6'], ['Bh4', 'd5'], ['Rd1', 'Bc6'], ['Qc2', 'Nbd7'], ['O-O', 'Qb6'], ['cxd5', 'exd5\n'], ['Rd2', 'Rab8'], ['Rfd1', 'Rfd8'], ['Qf5', 'Ba8'], ['h3', 'Qe6'], ['Qxe6', 'fxe6'], ['Bg3', 'Rb7'], ['Nh4', 'Kf7\n'], ['Ba6', 'Rb6'], ['Bd3', 'e5'], ['Bg6+', 'Kf8'], ['Bf5', 'd4'], ['exd4', 'exd4'], ['Bc7', 'dxc3'], ['bxc3', 'Nd5\n'], ['Bxd8', 'Bxd8'], ['Bxd7', 'Bxh4'], ['Rxd5', 'Bxd5'], ['Rxd5', 'Be7'], ['c4', 'a6'], ['Kf1', 'g6'], ['a4', 'Rb4\n'], ['Ke2', 'Rxc4'], ['Kd3', 'Rc1'], ['g3', 'Kf7'], ['Kd2', 'Ra1'], ['Kd3', 'Rd1+'], ['Kc4', 'Rc1+'], ['Kb3', 'Bf6\n'], ['Bg4', 'h5'], ['Bc8', 'a5'], ['Ba6', 'c4+']]",0-1
Wch U20 Girls,Calicut,1998.11.26,9,"Koneru, Humpy",Hoang Th Trang,,,A21,"[['c4', 'f5'], ['g3', 'g6'], ['Bg2', 'Bg7'], ['Nc3', 'Nf6'], ['Nf3', 'd6'], ['Rb1', 'e5'], ['d3', 'O-O'], ['b4', 'h6'], ['O-O', 'g5\n'], ['c5', 'Re8'], ['cxd6', 'cxd6'], ['e4', 'f4'], ['d4', 'g4'], ['Nh4', 'f3'], ['Bh1', 'Nc6'], ['dxe5', 'dxe5\n'], ['Be3', 'Be6'], ['Qxd8', 'Rexd8'], ['a3', 'Rac8'], ['Rfe1', 'Rd3'], ['Na4', 'b6'], ['b5', 'Nd4'], ['Ng6', 'Ne2+\n'], ['Kf1', 'Rc2'], ['Nxe5', 'Rxa3'], ['Nb2', 'Nxe4'], ['Nbd3', 'Bxe5'], ['Nxe5', 'Rxe3'], ['Rbd1', 'Rb3\n'], ['Rd8+', 'Kg7'], ['Ra1', 'Kf6'], ['Nc6', '']]",0-1
Wch U20 Girls,Calicut,1998.11.27,10,"Khamrakulova, Iroda","Koneru, Humpy",,,C01,"[['e4', 'e6'], ['d4', 'd5'], ['exd5', 'exd5'], ['Nf3', 'Nf6'], ['Bd3', 'c5'], ['c3', 'c4'], ['Be2', 'Bd6'], ['O-O', 'O-O\n'], ['b3', 'cxb3'], ['axb3', 'Bg4'], ['Ba3', 'Nc6'], ['h3', 'Bh5'], ['Ne5', 'Bxe2'], ['Qxe2', 'Qc7'], ['f4', 'Rfe8\n'], ['Qd3', 'Ne4'], ['Bxd6', 'Qxd6'], ['Nd2', 'Nxd2'], ['Qxd2', 'f6'], ['Nd3', 'Re4'], ['Nc5', 'Re7'], ['f5', 'b6\n'], ['Ne6', 'Na5'], ['Rab1', 'Nb7'], ['Qd3', 'Qc6'], ['Qf3', 'b5'], ['c4', 'Rd7'], ['cxd5', 'Qd6'], ['Rbc1', 'Rb8\n'], ['Nf4', 'Na5'], ['Rc5', 'a6'], ['Qc3', 'Qb6'], ['Ne6', 'Kf7'], ['Ra1', 'Nb7'], ['Rc6', 'b4'], ['Qg3', '']]",1-0
