Amsterdam m2,Amsterdam,1919.??.??,1,"Euwe, Max","Kroone, G.",,,D34,"[['d4', 'd5'], ['Nf3', 'c5'], ['c4', 'e6'], ['cxd5', 'exd5'], ['g3', 'Nc6'], ['Bg2', 'Nf6'], ['O-O', 'Be7'], ['Nc3', 'O-O\n'], ['dxc5', 'Bxc5'], ['Bg5', 'd4'], ['Ne4', 'Be7'], ['Bxf6', 'Bxf6'], ['Rc1', 'Bf5'], ['Ne1', 'Rc8'], ['Nd3', 'Qe7\n'], ['Ndc5', 'b6'], ['Nxf6+', 'Qxf6'], ['Nb3', 'Rfd8'], ['Rc4', 'd3'], ['Rf4', 'Qxb2'], ['exd3', 'Bxd3'], ['Re1', 'Bg6\n'], ['Qg4', 'Ne5'], ['Qh4', 'Nd3'], ['Rd1', 'Re8'], ['Bh3', 'Rc7'], ['Rf3', 'Qe2'], ['Rdxd3', 'Bxd3']]",0-1
Amsterdam m1,Amsterdam,1919.??.??,1,"Euwe, Max","Kroone, G.",,,C55,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['c3', 'd6'], ['d4', 'exd4'], ['cxd4', 'Bb6'], ['Nc3', 'Nf6'], ['O-O', 'O-O\n'], ['Bb3', 'Bg4'], ['Be3', 'Re8'], ['Qd3', 'Nxe4'], ['Nxe4', 'Bf5'], ['Bxf7+', 'Kxf7'], ['Neg5+', 'Kf6'], ['Qb3', 'Qd7\n'], ['Nxh7+', 'Bxh7'], ['Bg5+', 'Kg6'], ['Qd3+', 'Kf7'], ['Qxh7', 'Nxd4'], ['Qd3', 'Qg4'], ['Qc4+', 'Re6\n'], ['Kh1', 'Rh8'], ['h4', 'Qf5'], ['Nxd4', 'Bxd4'], ['Rae1', 'c5'], ['Qb3', 'b6'], ['a4', 'd5'], ['Rxe6', 'Qxe6\n'], ['Qf3+', 'Bf6'], ['Bxf6', 'gxf6'], ['g3', 'Qe4'], ['Qxe4', 'dxe4'], ['f3', 'exf3'], ['Rxf3', 'Rd8'], ['Kg2', 'Rd2+\n'], ['Rf2', 'Rd4'], ['b3', 'c4'], ['bxc4', 'Rxc4'], ['Ra2', 'Kg6'], ['Ra3', 'f5'], ['Kf3', 'Kh5'], ['a5', 'Rb4\n'], ['Rd3', 'Rb5'], ['axb6', 'axb6'], ['Rd6', 'Rb4'], ['Rf6', 'b5'], ['Rxf5+', 'Kg6'], ['Rf4', 'Ra4'], ['Kg4', 'Ra6\n'], ['Rb4', 'Rb6'], ['h5+', 'Kf6'], ['Kf4', 'Rb7'], ['g4', 'Rb8'], ['g5+', '']]",1-0
Amsterdam m2,Amsterdam,1919.??.??,2,"Kroone, G.","Euwe, Max",,,C29,"[['e4', 'e5'], ['Nc3', 'Nf6'], ['f4', 'd5'], ['fxe5', 'Nxe4'], ['Nf3', 'Be7'], ['d3', 'Nxc3'], ['bxc3', 'O-O'], ['d4', 'f6\n'], ['exf6', 'Bxf6'], ['Be2', 'Bh4+'], ['g3', 'Be7'], ['O-O', 'Bh3'], ['Rf2', 'Nd7'], ['Bf1', 'Bxf1'], ['Rxf1', 'Nf6\n'], ['Qd3', '']]",1/2-1/2
Amsterdam m1,Amsterdam,1919.??.??,2,"Kroone, G.","Euwe, Max",,,C83,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'b5'], ['Bb3', 'd5'], ['dxe5', 'Be6\n'], ['c3', 'Be7'], ['Be3', 'O-O'], ['Qd3', 'Na5'], ['Nbd2', 'Nxb3'], ['axb3', 'Nxd2'], ['Qxd2', 'c5'], ['b4', 'd4\n'], ['cxd4', 'cxb4'], ['Bg5', 'a5'], ['Bxe7', 'Qxe7'], ['d5', 'Rfd8'], ['d6', 'Qb7'], ['Rfc1', 'Bc4'], ['Qf4', 'b3\n'], ['Nd2', 'Be6'], ['Rc7', 'Qd5'], ['Ne4', 'a4'], ['Nc3', 'Qd3'], ['Qe4', 'Qxe4'], ['Nxe4', 'b4'], ['Rb7', 'a3\n'], ['Rxb4', 'axb2'], ['Rf1', 'Rdc8'], ['f4', 'Rc1'], ['Nd2', 'g6'], ['Kf2', 'Raa1'], ['d7', 'Rxf1+']]",0-1
Amsterdam m2,Amsterdam,1919.??.??,3,"Euwe, Max","Kroone, G.",,,C56,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Nf6'], ['d4', 'exd4'], ['O-O', 'Nxe4'], ['Re1', 'd5'], ['Bxd5', 'Qxd5'], ['Nc3', 'Qa5\n'], ['Nxd4', 'Nxd4'], ['Qxd4', 'f5'], ['Bg5', 'Bc5'], ['Qxg7', 'Bxf2+'], ['Kh1', 'Qb4'], ['Nd5', '']]",1-0
Amsterdam m1,Amsterdam,1919.??.??,3,"Euwe, Max","Kroone, G.",,,B45,"[['e4', 'c5'], ['Nf3', 'Nc6'], ['d4', 'cxd4'], ['Nxd4', 'e6'], ['Nc3', 'Nf6'], ['Be2', 'Bb4'], ['O-O', 'O-O'], ['Qd3', 'Bxc3\n'], ['bxc3', 'd5'], ['Nxc6', 'bxc6'], ['e5', 'Ne4'], ['Ba3', 'Re8'], ['f3', 'Qb6+'], ['Qd4', 'Nxc3']]",0-1
Amsterdam m1,Amsterdam,1919.??.??,4,"Kroone, G.","Euwe, Max",,,C83,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'b5'], ['Bb3', 'd5'], ['dxe5', 'Be6\n'], ['c3', 'Be7'], ['Nbd2', 'O-O'], ['Re1', 'Nc5'], ['Bc2', 'd4'], ['Nb3', 'Bxb3'], ['axb3', 'd3'], ['Bb1', 'Na5\n'], ['Rxa5', '']]",1-0
Amsterdam m1,Amsterdam,1919.??.??,5,"Euwe, Max","Kroone, G.",,,C54,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bc4', 'Bc5'], ['c3', 'Nf6'], ['d4', 'exd4'], ['cxd4', 'Bb4+'], ['Nc3', 'Nxe4'], ['O-O', 'Bxc3\n'], ['d5', 'Bf6'], ['Re1', 'Ne7'], ['Rxe4', 'd6'], ['Bg5', 'Bxg5'], ['Nxg5', 'O-O'], ['Nxh7', 'Kxh7'], ['Rh4+', 'Kg8\n'], ['Qh5', 'f5'], ['Re1', 'Re8'], ['Re6', 'Kf8'], ['Be2', 'Bxe6'], ['dxe6', 'Ng6'], ['Qxg6', 'Qf6'], ['Qxf6+', 'gxf6\n'], ['Rh7', 'Kg8'], ['Rd7', 'Rad8'], ['Bc4', 'Kh8'], ['Rf7', 'd5'], ['e7', 'dxc4'], ['exd8=Q', 'Rxd8'], ['Kf1', 'Rd2\n'], ['Rxc7', 'Rxb2'], ['Rxc4', 'Rxa2'], ['Rc8+', 'Kg7'], ['Rc7+', 'Kg6'], ['Rxb7', 'a5'], ['Ra7', 'a4'], ['g3', 'a3\n'], ['Kg2', 'Ra1'], ['Kf3', 'a2'], ['h4', 'Kh5'], ['Kf4', 'Kg6'], ['h5+', 'Kxh5'], ['Kxf5', 'Kh6'], ['Kxf6', '']]",1-0
Amsterdam m1,Amsterdam,1919.??.??,6,"Kroone, G.","Euwe, Max",,,C83,"[['e4', 'e5'], ['Nf3', 'Nc6'], ['Bb5', 'a6'], ['Ba4', 'Nf6'], ['O-O', 'Nxe4'], ['d4', 'b5'], ['Bb3', 'd5'], ['dxe5', 'Be6\n'], ['c3', 'Be7'], ['Re1', 'O-O'], ['Nbd2', 'Nc5'], ['Nf1', 'Nxb3'], ['axb3', 'b4'], ['Qd3', 'Qc8'], ['Ng3', 'Qb7\n'], ['Qc2', 'Rfb8'], ['Nd4', 'bxc3'], ['Nxc6', 'Qxc6'], ['bxc3', 'Bb4'], ['Ne2', 'd4'], ['Bd2', 'dxc3'], ['Rec1', 'Qd5\n'], ['Bxc3', 'Bxc3'], ['Qxc3', 'Qxb3'], ['Qxc7', 'Qb2'], ['Nc3', 'Rc8'], ['Qa5', 'Rab8'], ['Qa3', 'h6'], ['h3', 'Qd2\n'], ['Ne4', 'Qd4'], ['Nd6', 'Rxc1+'], ['Rxc1', 'Rb2'], ['Rf1', 'Rb6'], ['Qa1', 'Qd2'], ['Rd1', 'Qe2'], ['Re1', 'Qd2\n'], ['Rd1', 'Qg5'], ['Rd3', '']]",1/2-1/2
Amsterdam m1,Amsterdam,1919.??.??,7,"Euwe, Max","Kroone, G.",,,D34,"[['Nf3', 'd5'], ['d4', 'c5'], ['c4', 'e6'], ['cxd5', 'exd5'], ['Nc3', 'Nc6'], ['g3', 'Nf6'], ['Bg2', 'Be6'], ['O-O', 'Be7\n'], ['dxc5', 'd4'], ['Na4', 'O-O'], ['a3', 'b5'], ['cxb6', 'axb6'], ['b4', 'b5'], ['Nc5', 'Bxc5'], ['bxc5', 'Bc4\n'], ['Bb2', 'Ra4'], ['Nxd4', 'Nxd4'], ['Bxd4', 'Re8'], ['Re1', 'Ne4'], ['e3', 'Qc8'], ['Qh5', 'f6'], ['Rec1', 'Bf7\n'], ['Qe2', 'Bc4'], ['Qh5', 'Bf7'], ['Qd1', 'Bc4'], ['Bf1', 'Nxc5'], ['Bxc4+', 'Rxc4'], ['Rab1', 'Ne4'], ['Rxc4', 'bxc4\n'], ['Qc2', 'Ng5'], ['Rc1', 'Qh3'], ['Qxc4+', 'Kh8'], ['Qc6', 'Rf8'], ['f4', 'Nf7'], ['Qd5', 'Nh6'], ['Rc7', 'Ng4\n'], ['Qg2', 'Qh5'], ['h3', 'Nh6'], ['g4', 'Qa5'], ['Rc3', 'Rb8'], ['Qc2', 'Ng8'], ['Kh2', 'Qd5'], ['Rc5', 'Qf3\n'], ['g5', 'Rb1'], ['Qg2', '']]",1-0
